,B_c01-TCL1A,B_c02-MS4A1-CD27,B_c03-CD27-AIM2,B_c04-SOX5-TNFRSF1B,B_c05-MZB1-XBP1,B_c06-MKI67,DC_c1-CLEC9A,DC_c2-CD1C,DC_c3-LAMP3,DC_c4-LILRA4,Epi-AT2,Epi-Ciliated,Epi-Secretory,Epi-Squamous,Macro_c1-C1QC,Macro_c2-CCL3L1,Macro_c3-EREG,Macro_c4-DNAJB1,Macro_c5-WDR74,Macro_c6-VCAN,Mast,Mega,Mono_c1-CD14-CCL3,Mono_c2-CD14-HLA-DPB1,Mono_c3-CD14-VCAN,Mono_c4-CD14-CD16,Mono_c5-CD16,Neu_c1-IL1B,Neu_c2-CXCR4(low),Neu_c3-CST7,Neu_c4-RSAD2,Neu_c5-GSTP1(high)OASL(low),Neu_c6-FGF23,NK_c01-FCGR3A,NK_c02-NCAM1,NK_c03-MKI67,T_CD4_c01-LEF1,T_CD4_c02-AQP3,T_CD4_c03-ITGA4,T_CD4_c04-ANXA2,T_CD4_c05-FOS,T_CD4_c06-NR4A2,T_CD4_c07-AHNAK,T_CD4_c08-GZMK-FOS_h,T_CD4_c09-GZMK-FOS_l,T_CD4_c10-IFNG,T_CD4_c11-GNLY,T_CD4_c12-FOXP3,T_CD4_c13-MKI67-CCL5_l,T_CD4_c14-MKI67-CCL5_h,T_CD8_c01-LEF1,T_CD8_c02-GPR183,T_CD8_c03-GZMK,T_CD8_c04-COTL1,T_CD8_c05-ZNF683,T_CD8_c06-TNF,T_CD8_c07-TYROBP,T_CD8_c08-IL2RB,T_CD8_c09-SLC4A10,T_CD8_c10-MKI67-GZMK,T_CD8_c11-MKI67-FOS,T_CD8_c12-MKI67-TYROBP,T_CD8_c13-HAVCR2,T_gdT_c14-TRDV2
TIAF1,22,8,8,4,5,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,178,320,20,36,2,0,0,0,0,0,25,0,0,38,6,10,5,6,7,15,1,3,1,2,9,1,0,14,6,11,4,13,4,15,5,2,9,1,1,1,5
TM9SF4,431,140,127,37,347,45,1,103,0,10,0,0,0,0,4,11,0,0,1,0,0,37,713,2407,4024,300,515,7,0,0,0,1,0,372,2,7,574,119,89,170,103,137,82,22,29,1,67,144,51,1,216,77,178,73,240,32,247,118,47,179,14,15,12,51
TMEM129,243,89,102,22,136,14,2,36,0,7,0,0,0,0,2,0,0,0,0,0,0,49,143,834,1386,108,131,0,0,0,0,0,0,251,2,8,452,95,83,133,67,89,72,11,32,0,38,88,22,1,158,76,111,51,164,31,154,97,25,105,6,8,8,36
TMEM158,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,8,18,35,6,9,0,0,0,0,0,0,3,0,0,3,3,1,1,0,1,0,0,1,0,2,1,0,1,1,1,0,0,1,0,2,3,0,4,0,0,0,0
TMEM169,35,6,13,0,12,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,90,193,14,17,3,0,0,0,0,0,30,0,0,88,23,12,14,15,18,12,2,7,0,2,32,6,0,27,9,17,3,18,6,26,11,0,5,0,1,2,6
TMEM184C,181,57,64,21,125,14,1,50,0,5,0,0,0,0,2,3,0,0,0,0,0,14,188,696,1185,103,150,4,0,0,0,0,0,222,3,7,271,50,61,80,74,96,58,11,23,0,34,77,42,1,110,45,102,50,134,28,146,83,15,131,8,10,5,32
TMEM204,75,15,21,3,2,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,88,10,67,84,9,15,1,0,0,0,0,0,278,3,6,1284,276,181,356,243,195,189,41,75,0,81,272,89,0,424,175,290,81,264,39,150,109,60,236,23,18,33,45
TMEM214,283,101,117,36,576,78,1,59,0,12,0,0,0,0,2,7,0,0,0,0,0,45,206,1048,1797,133,177,3,0,0,0,0,0,327,1,12,270,72,54,113,52,54,61,16,20,0,44,84,67,0,112,62,134,58,196,43,222,121,46,250,19,23,7,49
TMEM216,387,139,133,55,74,10,1,56,0,2,0,0,0,0,0,4,0,0,0,0,0,19,222,825,1180,126,168,6,0,0,0,0,0,371,3,13,419,99,80,143,64,80,92,26,33,1,44,104,31,0,145,73,126,50,142,39,230,155,37,129,9,23,9,58
TMEM220,315,64,19,11,46,1,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,4,73,390,455,62,34,1,0,0,0,0,0,101,2,5,419,28,17,21,72,68,23,3,2,0,9,11,2,0,134,29,20,8,21,11,35,44,7,21,1,12,0,4
TMEM243,2644,762,669,189,694,86,6,156,0,33,0,0,0,0,4,7,0,0,0,0,0,54,544,2313,3388,328,463,12,0,0,0,1,0,918,11,17,2878,545,440,677,610,635,449,93,123,1,141,523,170,5,952,358,533,199,575,136,592,343,151,470,37,44,32,149
TMEM38A,77,12,22,3,19,5,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,138,352,1207,34,34,3,0,0,0,0,0,11,0,0,27,3,4,4,3,10,4,0,0,0,1,9,4,0,9,3,3,0,12,2,9,7,1,9,0,1,2,0
TMEM39A,208,85,74,23,354,40,1,55,0,11,0,0,0,0,2,1,0,0,1,0,0,14,259,1027,1887,142,173,5,0,0,0,1,0,236,1,4,292,55,57,77,71,110,72,15,23,0,39,85,54,1,114,55,136,42,159,42,170,77,32,131,12,7,10,26
TMIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TMOD1,16,2,3,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,132,113,19,15,0,0,0,0,0,0,5,0,1,8,3,2,4,3,5,1,0,2,0,0,1,0,0,1,2,0,2,3,1,6,2,0,2,0,0,0,1
TMTC2,29,12,20,0,62,2,1,40,0,1,0,0,0,0,2,2,0,0,1,0,0,2,176,812,1706,84,108,4,0,0,0,1,0,13,1,0,57,14,32,32,13,25,18,6,6,0,1,35,5,0,18,13,29,0,7,6,17,5,8,22,1,1,0,6
TNFAIP8,2003,639,673,133,325,57,3,133,0,16,0,0,0,0,4,12,0,0,2,0,0,335,678,2384,4426,313,412,12,0,0,0,1,0,903,6,21,2849,646,509,850,569,578,515,100,183,3,163,609,224,7,890,387,684,237,675,132,550,318,190,553,42,53,53,168
TNFRSF17,108,68,126,6,1015,128,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,13,8,43,61,2,4,0,0,0,0,0,0,19,0,0,15,4,1,9,1,5,2,1,3,0,3,5,1,1,11,3,15,1,19,1,11,3,2,10,0,0,2,4
TNIP3,19,7,4,1,8,1,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,5,25,54,103,4,8,1,0,0,0,0,0,44,0,2,118,12,14,20,27,23,8,7,19,0,6,35,21,3,38,18,230,47,88,18,54,10,25,182,6,5,10,20
TNK1,78,33,43,4,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,17,1,2,0,0,0,0,0,0,4,1,0,263,34,20,42,40,31,27,4,6,0,1,14,3,0,80,25,15,1,7,0,6,4,18,7,1,0,0,3
TNNT3,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,0,1,0,0,0,0,0,0,5,0,0,13,1,2,3,2,8,2,0,0,0,0,6,0,0,3,1,2,4,3,0,6,2,1,0,0,1,0,1
TNXB,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,11,14,1,2,0,0,0,0,0,0,9,0,0,15,3,3,1,2,2,1,0,0,0,1,1,0,0,8,2,3,0,4,0,3,1,1,1,0,0,1,0
TPP1,813,271,246,143,219,18,9,293,0,46,0,0,0,0,13,15,0,0,2,0,0,451,1570,7183,12250,894,1317,26,0,0,0,2,0,1049,1,16,765,206,168,293,130,159,152,46,89,1,127,338,108,1,319,170,420,174,580,110,587,351,111,318,21,38,42,95
TPRG1,2,1,2,0,27,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,70,107,14,13,0,0,0,0,0,0,91,0,4,10,2,7,19,1,1,15,11,22,0,22,21,8,1,21,34,132,42,140,26,137,16,33,48,4,5,4,23
TPSAB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPSB2,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,25,55,3,1,0,0,0,0,0,0,7,0,1,11,3,1,1,1,6,2,0,0,0,0,3,1,0,5,1,4,0,0,1,3,1,0,2,0,0,0,1
TRIB1,30,18,48,9,629,74,2,100,0,5,0,0,0,0,6,12,0,0,0,0,0,16,943,2147,4066,306,530,22,0,0,0,0,0,21,0,1,27,18,20,26,4,15,9,1,9,0,6,106,41,1,23,7,27,2,16,3,9,14,2,39,8,0,3,3
TRIM16L,42,17,9,3,13,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,42,21,108,185,12,25,0,0,0,0,0,0,30,0,0,80,9,11,14,16,25,8,1,3,0,4,15,4,0,32,11,17,9,13,8,26,16,3,8,1,2,2,6
TRIM66,113,48,49,7,85,8,0,19,0,1,0,0,0,0,0,2,0,0,0,0,0,7,86,358,706,54,59,2,0,0,0,0,0,112,2,5,224,39,48,44,48,55,39,7,11,0,14,43,21,1,76,26,72,16,68,8,49,32,11,75,9,3,8,12
TRMT10C,777,226,192,61,221,34,0,88,0,13,0,0,0,0,3,4,0,0,0,0,0,56,310,1086,1505,196,229,2,0,0,0,0,0,504,2,11,1260,218,221,300,320,355,213,53,49,0,60,226,104,3,412,176,293,81,308,76,338,203,93,296,19,29,16,91
TRMT61B,443,110,140,30,125,22,1,39,0,8,0,0,0,0,0,1,0,0,0,0,0,12,118,538,761,81,116,0,1,0,0,0,0,288,1,11,582,101,86,147,98,129,88,21,23,0,54,135,53,2,202,98,151,51,195,44,176,106,35,209,11,21,9,46
TRPM4,49,23,16,5,83,9,0,21,0,10,0,0,0,0,0,3,0,0,0,0,0,18,108,320,546,33,46,1,0,0,0,0,0,28,0,0,69,10,16,12,12,32,10,4,2,0,5,13,7,0,24,14,19,10,17,11,20,13,6,10,0,1,2,6
TSFM,160,47,81,22,206,43,0,55,0,5,0,0,0,0,0,1,0,0,0,0,0,12,165,663,1051,92,111,3,0,0,0,0,0,229,1,16,384,74,55,89,116,122,79,13,23,0,30,112,84,3,170,40,124,46,158,26,152,82,25,285,24,24,8,29
TSHR,64,30,33,5,371,33,1,13,0,2,0,0,0,0,1,1,0,0,0,0,0,5,84,296,583,24,55,1,0,0,0,0,0,61,0,2,143,26,37,27,34,60,25,4,11,0,7,105,40,1,51,10,64,6,39,13,49,26,7,76,6,1,7,9
TSPYL4,382,103,98,25,21,2,0,18,0,5,0,0,0,0,0,1,0,0,0,0,0,20,67,254,467,40,65,0,0,0,0,0,0,205,7,4,537,95,108,114,138,150,111,14,22,2,23,123,47,4,208,103,137,41,121,35,125,87,35,136,6,15,9,38
TSSK3,10,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,1,3,0,0,0,0,0,0,2,0,1,16,2,1,6,1,5,3,0,1,0,1,2,0,0,7,5,2,0,1,1,3,1,0,3,0,0,0,0
TSTA3,570,171,259,55,459,59,3,97,0,16,0,0,0,0,3,5,0,0,2,0,0,78,414,1724,2712,258,343,1,0,0,0,1,0,730,11,26,813,243,157,348,140,174,167,35,73,2,93,278,119,2,302,149,369,149,415,76,460,263,85,462,22,34,20,87
TTC30B,131,30,24,4,24,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,25,108,160,8,15,1,0,0,0,0,0,43,0,0,42,14,17,19,17,13,21,3,2,0,7,18,9,0,24,11,17,7,29,2,34,14,4,25,1,3,1,2
TTN,827,400,381,194,22,9,0,19,0,9,0,0,0,0,2,1,0,0,0,0,0,11,133,490,996,50,78,4,1,0,0,0,0,196,4,7,1294,101,177,147,209,181,62,8,28,0,20,413,32,0,411,88,201,41,78,15,127,63,10,68,8,4,18,22
TUBD1,171,67,44,17,37,15,0,18,0,4,0,0,0,0,0,3,0,0,0,0,0,10,108,283,574,47,49,2,0,0,0,0,0,121,0,4,408,60,57,70,75,90,45,13,17,1,21,51,26,0,115,52,80,30,71,27,107,53,30,72,3,10,6,23
UBAP2L,659,192,217,64,227,40,2,114,0,16,0,0,0,0,7,7,0,0,0,0,0,73,499,2293,3868,330,457,6,1,0,0,2,0,548,3,21,1011,209,192,273,191,225,155,30,59,0,83,227,117,2,325,153,324,126,341,76,340,199,63,424,27,35,18,72
UBE2F,203,64,90,32,196,29,1,103,0,15,0,0,0,0,4,12,0,0,1,0,0,439,633,2200,3983,291,435,8,0,0,0,0,0,950,7,18,493,112,80,167,113,143,121,18,49,0,82,163,63,1,154,76,229,106,321,77,537,339,39,196,11,32,15,86
UBE2V1,571,192,215,64,316,51,2,97,0,16,0,0,0,0,2,9,0,0,0,0,0,141,464,1494,2309,213,291,6,0,0,0,0,0,776,7,20,878,195,176,317,153,169,152,34,80,1,98,282,135,3,338,137,341,128,437,86,454,224,68,431,36,30,32,90
UBQLN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBR7,221,102,137,40,162,49,1,31,0,3,0,0,0,0,1,2,0,0,0,0,0,28,127,513,760,84,129,3,0,0,0,0,0,308,1,16,315,73,82,127,54,55,61,9,34,0,41,121,112,5,116,35,158,77,198,31,193,88,29,391,23,37,17,42
UCK1,265,83,66,28,100,23,1,49,0,3,0,0,0,0,1,1,0,0,1,0,0,74,167,777,1221,107,197,5,0,0,0,0,0,244,1,11,339,82,57,115,50,63,58,17,20,1,38,121,83,2,119,51,142,40,135,28,134,89,33,231,21,23,8,44
UCP2,3493,1015,991,332,861,115,8,340,0,59,0,0,0,0,16,23,0,0,3,0,0,616,1506,7480,11062,1043,1711,21,1,0,0,2,0,3215,27,60,3330,865,640,1148,513,605,566,101,246,2,348,1176,320,7,1284,551,1227,525,1665,268,1728,977,237,1001,80,110,83,313
UNC119B,86,30,18,7,47,14,1,9,0,4,0,0,0,0,0,1,0,0,0,0,0,17,52,261,435,36,50,1,0,0,0,0,0,90,2,2,190,32,25,51,35,36,33,6,12,0,16,36,16,0,77,26,56,18,62,13,48,35,17,105,7,5,4,18
USHBP1,271,123,153,45,121,16,0,24,0,17,0,0,0,0,1,0,0,0,0,0,0,32,79,251,484,43,64,2,1,0,0,0,0,820,3,12,3267,592,426,831,551,530,445,98,170,1,223,571,129,5,1048,398,714,277,837,147,664,339,223,376,21,36,30,209
USP44,68,25,13,3,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,15,15,2,1,0,0,0,0,0,0,19,0,0,131,10,9,15,20,13,12,1,2,0,0,2,0,0,52,12,18,5,15,4,8,8,4,16,2,1,1,6
VAMP1,126,66,103,35,192,27,0,25,0,13,0,0,0,0,1,0,0,0,0,0,0,6,113,446,949,41,50,3,0,0,0,1,0,274,0,4,415,81,70,96,84,84,61,10,35,0,32,77,55,0,126,57,154,56,176,37,158,74,28,179,10,20,13,30
VCAM1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,6,0,1,0,0,23,0,1,1,0
VCAN,286,76,65,20,74,20,2,331,0,9,0,0,0,0,24,30,0,0,4,0,0,89,2247,11797,21237,1043,1336,44,1,1,0,3,0,314,1,2,340,63,44,80,72,62,54,9,22,1,33,79,27,0,139,46,91,40,141,13,130,92,33,70,4,9,2,32
VEGFA,8,4,4,0,71,8,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,6,218,630,970,54,66,2,0,0,0,0,0,76,2,1,11,1,1,3,2,6,4,1,1,0,3,1,1,0,7,2,10,4,17,9,19,31,1,8,2,0,0,7
VSIG1,12,13,46,1,13,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,44,102,7,8,1,0,0,0,0,0,15,1,0,476,91,86,131,76,86,64,11,22,0,7,116,22,0,137,59,28,4,8,3,7,10,12,15,3,1,6,2
VTI1B,803,259,295,136,412,79,2,199,0,24,0,0,0,0,6,14,0,0,0,0,0,494,1039,4032,6570,597,969,15,0,0,0,2,0,1197,7,36,1038,260,209,416,168,219,211,45,100,1,156,399,198,5,438,214,525,217,697,104,763,403,100,585,41,57,40,143
VTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VWCE,6,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,29,5,1,1,0,0,0,0,0,3,0,0,16,0,4,1,1,4,1,0,2,0,0,0,0,0,4,1,7,0,3,0,4,2,0,12,0,0,0,0
WBP2,1144,419,394,138,366,57,5,183,0,22,0,0,0,0,10,14,0,0,2,0,0,1033,1015,3584,5978,495,802,16,0,0,0,2,0,876,10,13,1652,353,270,489,319,372,342,64,126,0,129,435,132,4,563,250,497,192,538,119,584,345,121,429,30,38,23,127
WDR45B,515,187,170,63,189,30,0,134,0,12,0,0,0,0,6,9,0,0,0,0,0,105,555,2235,3351,327,446,6,0,0,0,1,0,590,5,17,706,179,130,226,146,200,153,21,38,0,85,205,76,2,261,125,287,114,318,74,369,243,79,232,20,29,21,73
WNK1,731,300,360,113,350,49,4,203,0,19,0,0,0,0,9,15,0,0,1,0,0,164,965,4611,7709,596,958,16,0,0,0,1,0,1151,10,31,1641,369,392,554,329,422,319,70,144,1,153,594,201,4,668,300,821,263,819,169,765,382,154,719,48,53,51,177
WSB2,55,26,26,14,62,10,0,42,0,5,0,0,0,0,2,4,0,0,0,0,0,42,241,1101,1934,134,225,4,0,0,0,1,0,162,0,6,151,32,44,59,25,40,38,9,20,0,29,71,65,1,61,26,136,41,125,17,101,63,19,176,6,15,4,21
XCL1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,0,3,0,0,0,0,0,0,373,30,15,4,0,0,1,1,0,2,6,8,2,39,1,0,0,10,14,118,67,149,53,192,311,25,39,2,33,0,56
XCL2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,3,11,1,0,0,0,0,0,0,0,650,26,20,10,0,3,1,0,0,2,6,11,1,48,2,0,1,18,13,173,54,170,82,324,406,32,65,1,34,0,57
XKRX,13,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0
XPNPEP1,313,101,99,24,270,31,3,106,0,30,0,0,0,0,2,7,0,0,1,0,0,853,379,1562,2627,242,319,5,1,0,0,1,0,481,2,21,445,112,110,162,85,128,106,29,40,2,51,149,84,1,179,97,258,118,286,61,278,191,40,306,19,32,12,58
YBX1,4306,1284,1164,367,993,145,10,420,0,62,0,0,0,0,21,24,0,0,3,0,0,551,1928,10625,17950,1233,2122,31,1,0,0,3,0,3753,31,77,5806,1295,910,1620,1016,1055,934,183,327,2,407,1269,334,7,2101,896,1575,653,1979,364,2023,1137,400,1065,91,119,83,445
YBX3,2329,353,196,106,336,64,5,227,0,1,0,0,0,0,10,14,0,0,2,0,0,429,976,5661,7737,686,901,11,0,0,0,1,0,111,3,8,188,41,37,30,60,68,31,4,15,1,9,56,41,1,318,117,238,62,176,33,88,43,35,335,28,12,21,27
YIPF5,371,138,144,35,443,61,0,74,0,15,0,0,0,0,4,7,0,0,0,0,0,59,331,1314,2066,185,269,4,0,0,0,0,0,475,4,21,892,220,184,290,244,285,202,53,71,1,77,247,103,1,296,154,327,114,340,96,345,180,81,318,22,25,17,82
ZBTB3,44,14,14,7,21,4,0,7,0,2,0,0,0,0,0,2,0,0,0,0,0,3,56,173,311,14,30,1,0,0,0,0,0,46,0,1,91,13,18,14,18,18,12,2,8,0,3,16,4,0,28,13,12,8,33,8,33,16,1,16,1,2,0,9
ZC3H10,110,30,25,17,22,4,0,16,0,1,0,0,0,0,2,0,0,0,0,0,0,13,95,316,552,45,81,2,0,0,0,0,0,86,0,3,167,20,23,26,40,51,27,5,4,0,7,24,9,0,55,25,42,18,39,10,69,41,7,29,2,4,1,13
ZCCHC12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCCHC3,163,57,52,6,59,11,1,52,0,2,0,0,0,0,0,3,0,0,0,0,0,74,252,943,1519,105,129,2,0,0,0,0,0,148,2,3,321,28,57,57,94,106,64,10,11,0,16,40,27,1,97,39,66,27,97,26,112,68,15,99,4,14,6,25
ZER1,205,63,60,15,100,7,0,30,0,6,0,0,0,0,2,0,0,0,1,0,0,58,170,682,1191,71,130,5,0,0,0,0,0,237,3,4,369,65,69,88,67,83,51,11,21,0,25,86,27,0,136,47,97,34,135,26,131,83,22,94,7,4,11,24
ZFP3,80,22,15,8,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,111,138,9,24,0,0,0,0,0,0,54,0,2,90,5,11,11,12,13,12,2,0,0,5,7,5,0,25,13,20,5,21,4,35,14,5,9,1,3,3,9
ZFP36,2769,1006,829,322,758,89,9,406,0,56,0,0,0,0,21,30,0,0,1,0,0,266,2177,9881,16468,1199,1987,43,1,0,0,3,0,3466,29,37,3162,644,573,1106,767,1068,884,178,237,4,317,830,184,3,1276,710,1240,492,1533,386,1733,1136,380,690,46,86,57,442
ZFP62,220,76,65,24,86,11,0,12,0,1,0,0,0,0,2,1,0,0,0,0,0,6,66,255,403,35,55,0,0,0,0,1,0,110,2,4,454,90,47,68,84,69,59,10,16,0,22,56,23,0,118,57,65,20,72,15,84,46,14,64,7,8,5,17
ZFP82,228,76,55,19,22,0,0,6,0,1,0,0,0,0,0,2,0,0,0,0,0,4,48,184,319,20,31,1,0,0,0,0,0,129,2,4,203,24,39,43,63,61,33,5,14,0,23,32,11,0,67,22,52,30,76,24,88,40,9,28,2,9,4,23
ZIK1,93,21,17,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,43,63,5,8,0,0,0,0,0,0,44,1,2,88,12,10,16,25,20,19,7,1,0,5,21,10,0,26,8,16,6,10,3,18,22,4,17,0,5,0,1
ZKSCAN5,119,34,49,9,69,10,1,27,0,4,0,0,0,0,1,1,0,0,0,0,0,11,115,396,644,53,77,5,0,0,0,0,0,124,0,6,185,32,36,44,38,49,24,10,16,1,21,32,21,0,53,19,53,24,76,17,106,50,11,64,5,3,4,15
ZNF101,397,144,107,24,115,23,0,42,0,8,0,0,0,0,4,1,0,0,2,0,0,29,229,721,1329,101,140,4,0,0,0,0,0,314,3,7,1650,255,216,264,294,311,183,41,55,1,47,299,81,3,480,166,328,59,209,57,217,114,67,252,19,12,19,52
ZNF134,290,66,46,22,54,7,1,16,0,7,0,0,0,0,0,2,0,0,0,0,0,29,79,234,338,29,38,2,0,0,0,0,0,136,0,2,243,35,45,46,52,47,36,7,15,0,5,42,8,0,84,33,58,28,56,17,69,46,18,46,3,9,5,21
ZNF135,147,23,2,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,14,38,2,5,0,0,0,0,0,0,16,0,0,45,2,5,4,4,8,3,0,1,0,0,3,0,0,16,4,2,0,1,1,3,11,0,1,0,0,0,2
ZNF140,196,73,59,17,53,6,0,20,0,6,0,0,0,0,3,1,0,0,0,0,0,24,87,286,441,40,56,2,0,0,0,0,0,122,0,1,263,31,48,75,60,52,39,8,22,0,21,67,27,1,83,38,93,29,108,18,76,53,27,91,6,7,6,21
ZNF154,280,86,46,18,53,9,1,11,0,7,0,0,0,0,1,1,0,0,0,0,0,8,46,196,339,28,43,1,0,0,0,0,0,420,3,1,161,24,25,24,29,41,19,3,6,0,9,22,2,1,45,30,41,23,36,17,191,142,10,28,1,7,2,14
ZNF174,86,24,42,9,64,14,2,18,0,3,0,0,0,0,0,0,0,0,0,0,0,11,52,213,308,30,51,1,0,0,0,0,0,96,0,1,165,39,36,58,24,36,24,5,16,1,20,60,25,1,50,31,62,20,53,13,73,47,19,72,5,3,5,17
ZNF20,33,6,4,2,27,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34,90,175,13,21,1,0,0,0,0,0,51,0,0,35,11,5,6,8,7,11,2,2,0,6,7,9,0,14,3,12,2,24,4,31,23,4,20,0,1,2,4
ZNF211,156,52,59,16,33,3,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,21,72,298,450,49,54,0,0,0,0,0,0,177,2,5,185,39,35,70,44,60,54,6,21,1,11,43,17,0,70,41,81,26,92,18,92,61,16,49,1,4,0,19
ZNF229,29,7,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,0,0,0,4,0,0,9,1,2,1,2,1,0,0,2,0,0,0,0,0,5,1,1,0,0,0,0,1,1,0,0,0,0,0
ZNF239,30,10,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,12,0,0,18,4,5,5,9,2,2,1,1,0,0,3,1,0,7,0,3,3,2,1,9,3,0,4,0,1,0,5
ZNF256,157,38,16,5,7,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,26,27,4,3,0,0,0,0,0,0,67,0,2,94,14,21,15,12,19,13,3,4,0,2,14,6,0,28,13,18,3,10,2,16,35,8,13,0,1,2,3
ZNF268,449,135,119,39,159,29,1,79,0,11,0,0,0,0,2,9,0,0,1,0,0,37,622,1591,2898,193,272,10,0,0,0,0,0,375,0,5,747,84,140,105,183,240,131,13,39,2,54,108,46,0,229,91,188,74,236,73,263,169,59,155,5,20,8,70
ZNF285,71,17,11,6,8,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,97,221,16,19,0,0,0,0,0,0,26,0,0,64,8,7,14,11,13,17,2,2,0,4,13,4,0,20,5,19,4,17,1,18,10,3,7,1,1,1,0
ZNF302,1043,307,256,85,296,37,2,111,0,15,0,0,0,0,8,13,0,0,1,0,0,83,597,2867,5599,281,412,10,0,1,0,0,0,842,8,10,1843,259,255,343,372,364,238,60,75,0,88,271,69,3,596,253,351,137,432,117,559,312,91,240,16,33,25,114
ZNF329,180,46,36,10,7,1,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,7,105,286,553,32,47,2,0,0,0,0,0,116,2,1,281,29,49,63,64,69,30,8,13,0,11,27,4,0,100,41,47,19,47,23,61,52,7,24,1,4,0,18
ZNF382,222,73,64,11,43,12,0,17,0,4,0,0,0,0,3,2,0,0,0,0,0,9,142,430,768,41,77,2,1,0,0,0,0,106,1,2,343,59,69,95,70,89,62,11,21,0,15,61,30,2,112,56,94,23,100,24,74,51,19,50,0,2,2,18
